,transcript,Wormbase_id,type
53391,C08F11.109,WBGene00173934,piRNA
53392,B0513.86,WBGene00173935,piRNA
53393,Y57G11C.1069,WBGene00173936,piRNA
53394,C11D2.89,WBGene00173937,piRNA
53395,H08M01.107,WBGene00173938,piRNA
53396,Y57G11C.1070,WBGene00173939,piRNA
53397,C09B9.74,WBGene00173940,piRNA
53398,Y57G11C.1071,WBGene00173941,piRNA
53399,AC7.73,WBGene00173942,piRNA
53400,Y45F10D.129,WBGene00173943,piRNA
53401,C44A5.1,WBGene00173944,piRNA
53402,Y9C9A.94,WBGene00173945,piRNA
53403,T27E7.75,WBGene00173946,piRNA
53404,Y105C5A.1195,WBGene00173947,piRNA
53405,Y105C5B.1319,WBGene00173948,piRNA
53406,Y116A8C.429,WBGene00173949,piRNA
53407,M03D4.67,WBGene00173950,piRNA
53408,C52D10.115,WBGene00173951,piRNA
53409,C11D2.90,WBGene00173952,piRNA
53410,T23G4.120,WBGene00173953,piRNA
53411,Y57G11C.1072,WBGene00173954,piRNA
53412,Y57G11C.1073,WBGene00173955,piRNA
53413,Y51H4A.880,WBGene00173956,piRNA
53414,C01G6.12,WBGene00173957,piRNA
53415,Y73F8A.1088,WBGene00173958,piRNA
53416,F44E8.38,WBGene00173959,piRNA
53417,Y73B6BL.257,WBGene00173960,piRNA
53418,Y57G11A.212,WBGene00173961,piRNA
53419,Y73F8A.1089,WBGene00173962,piRNA
53420,Y45F10D.130,WBGene00173963,piRNA
53421,ZK616.56,WBGene00173964,piRNA
53422,Y7A9D.58,WBGene00173965,piRNA
53423,Y73B6BL.258,WBGene00173966,piRNA
53424,F52D4.32,WBGene00173967,piRNA
53425,Y105C5A.1196,WBGene00173968,piRNA
53426,Y7A9D.59,WBGene00173969,piRNA
53427,Y73F8A.1090,WBGene00173970,piRNA
53428,Y4C6B.87,WBGene00173971,piRNA
53429,Y57G11C.1074,WBGene00173972,piRNA
53430,Y51H4A.881,WBGene00173973,piRNA
53431,Y73F8A.1091,WBGene00173974,piRNA
53432,Y105C5B.1320,WBGene00173975,piRNA
53433,C36F7.6,WBGene00173976,piRNA
53434,Y57G11C.1075,WBGene00173977,piRNA
53435,Y7A9C.29,WBGene00173978,piRNA
53436,Y57G11C.1076,WBGene00173979,piRNA
53437,F44E8.39,WBGene00173980,piRNA
53438,LLC1.110,WBGene00173981,piRNA
53439,Y105C5B.1321,WBGene00173982,piRNA
53440,Y57G11C.1077,WBGene00173983,piRNA
53441,Y37A1B.316,WBGene00173984,piRNA
53442,C40H5.9,WBGene00173985,piRNA
53443,H35B03.22,WBGene00173986,piRNA
53444,Y105C5A.1197,WBGene00173987,piRNA
53445,K05F6.13,WBGene00173988,piRNA
53446,Y73F8A.1092,WBGene00173989,piRNA
53447,Y116A8A.133,WBGene00173990,piRNA
53448,Y105C5A.1198,WBGene00173991,piRNA
53449,Y67A10A.318,WBGene00173992,piRNA
53450,Y41E3.442,WBGene00173993,piRNA
53451,T13A10.56,WBGene00173994,piRNA
53452,K08H10.12,WBGene00173995,piRNA
53453,F02H6.68,WBGene00173996,piRNA
53454,Y105C5B.1322,WBGene00173997,piRNA
53455,C49A9.34,WBGene00173998,piRNA
53456,Y51H4A.882,WBGene00173999,piRNA
53457,T22A3.10,WBGene00174000,piRNA
53458,H08M01.108,WBGene00174001,piRNA
53459,R05A10.112,WBGene00174002,piRNA
53460,Y73B6BL.259,WBGene00174003,piRNA
53461,Y73B6BL.260,WBGene00174004,piRNA
53462,C30B5.8,WBGene00174005,piRNA
53463,Y54F10BM.18,WBGene00174006,piRNA
53464,F38C2.91,WBGene00174007,piRNA
53465,F27C8.10,WBGene00174008,piRNA
53466,Y105C5B.1323,WBGene00174009,piRNA
53467,Y9C9A.95,WBGene00174010,piRNA
53468,Y57G11B.210,WBGene00174011,piRNA
53469,Y116A8C.430,WBGene00174012,piRNA
53470,Y116A8A.134,WBGene00174013,piRNA
53471,C01F6.11,WBGene00174014,piRNA
53472,Y105C5B.1324,WBGene00174015,piRNA
53473,Y41E3.443,WBGene00174016,piRNA
53474,Y67A10A.319,WBGene00174017,piRNA
53475,C47E12.15,WBGene00174018,piRNA
53476,Y105C5B.1325,WBGene00174019,piRNA
53477,M03D4.68,WBGene00174020,piRNA
53478,Y105C5B.1326,WBGene00174021,piRNA
53479,Y45F10C.20,WBGene00174022,piRNA
53480,T14A8.4,WBGene00174023,piRNA
53481,Y105C5B.1327,WBGene00174024,piRNA
53482,Y4C6B.88,WBGene00174025,piRNA
53483,F27E11.5,WBGene00174026,piRNA
53484,Y51H4A.883,WBGene00174027,piRNA
53485,Y45F10D.131,WBGene00174028,piRNA
53486,F52B11.93,WBGene00174029,piRNA
53487,Y9C9A.96,WBGene00174030,piRNA
53488,F55B11.127,WBGene00174031,piRNA
53489,H32C10.86,WBGene00174032,piRNA
53490,Y67A10A.320,WBGene00174033,piRNA
53491,Y73F8A.1093,WBGene00174034,piRNA
53492,T23G4.121,WBGene00174035,piRNA
53493,C52D10.116,WBGene00174036,piRNA
53494,Y116A8A.135,WBGene00174037,piRNA
53495,C35D6.115,WBGene00174038,piRNA
53496,Y105C5A.1199,WBGene00174039,piRNA
53497,H04M03.74,WBGene00174040,piRNA
53498,C26C9.15,WBGene00174041,piRNA
53499,Y105C5B.1328,WBGene00174042,piRNA
53500,F01G12.8,WBGene00174043,piRNA
53501,Y64G10A.338,WBGene00174044,piRNA
53502,Y105C5B.1329,WBGene00174045,piRNA
53503,Y17G9A.77,WBGene00174046,piRNA
53504,C31H1.89,WBGene00174047,piRNA
53505,Y105C5A.1200,WBGene00174048,piRNA
53506,Y105C5B.1330,WBGene00174049,piRNA
53507,Y41E3.444,WBGene00174050,piRNA
53508,Y45F10D.132,WBGene00174051,piRNA
53509,Y43D4A.148,WBGene00174052,piRNA
53510,Y105C5B.1331,WBGene00174053,piRNA
53511,R01H10.9,WBGene00174054,piRNA
53512,Y57G11A.213,WBGene00174055,piRNA
53513,Y41E3.445,WBGene00174056,piRNA
53514,H12I19.106,WBGene00174057,piRNA
53515,C39H7.65,WBGene00174058,piRNA
53516,Y51H4A.884,WBGene00174059,piRNA
53517,Y105C5A.1201,WBGene00174060,piRNA
53518,T06A10.98,WBGene00174061,piRNA
53519,C45E5.51,WBGene00174062,piRNA
53520,C49A9.35,WBGene00174063,piRNA
53521,Y116A8C.431,WBGene00174064,piRNA
53522,Y57G11C.1078,WBGene00174065,piRNA
53523,C10G6.47,WBGene00174066,piRNA
53524,B0350.62,WBGene00174067,piRNA
53525,C52D10.117,WBGene00174068,piRNA
53526,Y116A8A.136,WBGene00174069,piRNA
53527,H08M01.109,WBGene00174070,piRNA
53528,K08B4.37,WBGene00174071,piRNA
53529,F36H12.62,WBGene00174072,piRNA
53530,C32H11.15,WBGene00174073,piRNA
53531,Y51H4A.885,WBGene00174074,piRNA
53532,F13G11.133,WBGene00174075,piRNA
53533,B0273.103,WBGene00174076,piRNA
53534,R05A10.113,WBGene00174077,piRNA
53535,Y59E9AL.34,WBGene00174078,piRNA
53536,F02H6.69,WBGene00174079,piRNA
53537,Y105C5B.1332,WBGene00174080,piRNA
53538,Y67A10B.4,WBGene00174081,piRNA
53539,Y10G11A.84,WBGene00174082,piRNA
53540,Y57G11B.211,WBGene00174083,piRNA
53541,ZC404.14,WBGene00174084,piRNA
53542,F56F12.35,WBGene00174085,piRNA
53543,Y105C5A.1202,WBGene00174086,piRNA
53544,C02B10.66,WBGene00174087,piRNA
53545,R09B5.14,WBGene00174088,piRNA
53546,F20B10.4,WBGene00174089,piRNA
53547,Y105C5B.1333,WBGene00174090,piRNA
53548,Y73F8A.1094,WBGene00174091,piRNA
53549,Y116A8B.91,WBGene00174092,piRNA
53550,ZK616.57,WBGene00174093,piRNA
53551,Y41E3.446,WBGene00174094,piRNA
53552,C17E7.15,WBGene00174095,piRNA
53553,Y73F8A.1095,WBGene00174096,piRNA
53554,Y105C5A.1203,WBGene00174097,piRNA
53555,Y73F8A.1096,WBGene00174098,piRNA
53556,Y45F10D.133,WBGene00174099,piRNA
53557,Y105C5B.1334,WBGene00174100,piRNA
53558,C36F7.7,WBGene00174101,piRNA
53559,Y51H4A.886,WBGene00174102,piRNA
53560,Y105C5B.1335,WBGene00174103,piRNA
53561,Y45F10D.134,WBGene00174104,piRNA
53562,C52D10.118,WBGene00174105,piRNA
53563,W03F8.64,WBGene00174106,piRNA
53564,Y105C5A.1204,WBGene00174107,piRNA
53565,H06H21.33,WBGene00174108,piRNA
53566,Y51H4A.887,WBGene00174109,piRNA
53567,Y40H7A.295,WBGene00174110,piRNA
53568,F46F3.5,WBGene00174111,piRNA
53569,Y67A10A.321,WBGene00174112,piRNA
53570,Y57G11A.214,WBGene00174113,piRNA
53571,D2005.8,WBGene00174114,piRNA
53572,Y105C5B.1336,WBGene00174115,piRNA
53573,Y51H4A.888,WBGene00174116,piRNA
53574,Y41E3.447,WBGene00174117,piRNA
53575,H08M01.110,WBGene00174118,piRNA
53576,Y37A1A.141,WBGene00174119,piRNA
53577,Y37A1B.317,WBGene00174120,piRNA
53578,H25K10.133,WBGene00174121,piRNA
53579,Y51H4A.889,WBGene00174122,piRNA
53580,Y45F10B.57,WBGene00174123,piRNA
53581,F33H2.9,WBGene00174124,piRNA
53582,Y73F8A.1097,WBGene00174125,piRNA
53583,B0273.104,WBGene00174126,piRNA
53584,Y73F8A.1098,WBGene00174127,piRNA
53585,Y57G11A.215,WBGene00174128,piRNA
53586,F52B11.94,WBGene00174129,piRNA
53587,F52B11.95,WBGene00174130,piRNA
53588,Y73F8A.1099,WBGene00174131,piRNA
53589,Y105C5B.1337,WBGene00174132,piRNA
53590,H16O14.73,WBGene00174133,piRNA
53591,Y105C5B.1338,WBGene00174134,piRNA
53592,M03D4.69,WBGene00174135,piRNA
53593,ZK550.38,WBGene00174136,piRNA
53594,T28H11.30,WBGene00174137,piRNA
53595,R05A10.114,WBGene00174138,piRNA
53596,F26D12.87,WBGene00174139,piRNA
53597,F28F5.7,WBGene00174140,piRNA
53598,Y105C5B.1339,WBGene00174141,piRNA
53599,Y116A8C.432,WBGene00174142,piRNA
53600,Y57G11B.212,WBGene00174143,piRNA
53601,F52B11.96,WBGene00174144,piRNA
53602,C09B9.75,WBGene00174145,piRNA
53603,Y17G9A.78,WBGene00174146,piRNA
53604,K09E9.6,WBGene00174147,piRNA
53605,ZK550.39,WBGene00174148,piRNA
53606,F02D10.9,WBGene00174149,piRNA
53607,Y73F8A.1100,WBGene00174150,piRNA
53608,Y105C5A.1205,WBGene00174151,piRNA
53609,Y73F8A.1101,WBGene00174152,piRNA
53610,Y51H4A.890,WBGene00174153,piRNA
53611,F59A7.13,WBGene00174154,piRNA
53612,Y73B6BL.261,WBGene00174155,piRNA
53613,H06H21.34,WBGene00174156,piRNA
53614,Y37A1A.142,WBGene00174157,piRNA
53615,Y51H4A.891,WBGene00174158,piRNA
53616,Y45F10D.135,WBGene00174159,piRNA
53617,T12B3.6,WBGene00174160,piRNA
53618,T12F5.6,WBGene00174161,piRNA
53619,F10C1.10,WBGene00174162,piRNA
53620,Y105C5A.1206,WBGene00174163,piRNA
53621,Y105C5B.1340,WBGene00174164,piRNA
53622,Y67A10A.322,WBGene00174165,piRNA
53623,Y116A8B.92,WBGene00174166,piRNA
53624,F13G11.134,WBGene00174167,piRNA
53625,C55C3.67,WBGene00174168,piRNA
53626,Y105C5A.1207,WBGene00174169,piRNA
53627,Y105C5B.1341,WBGene00174170,piRNA
53628,Y105C5A.1208,WBGene00174171,piRNA
53629,B0273.105,WBGene00174172,piRNA
53630,F36A4.19,WBGene00174173,piRNA
53631,F56F12.36,WBGene00174174,piRNA
53632,Y57G11A.216,WBGene00174175,piRNA
53633,Y116A8C.433,WBGene00174176,piRNA
53634,Y105C5A.1209,WBGene00174177,piRNA
53635,Y105C5B.1342,WBGene00174178,piRNA
53636,H12I19.107,WBGene00174179,piRNA
53637,Y105C5B.1343,WBGene00174180,piRNA
53638,AC7.74,WBGene00174181,piRNA
53639,C52D10.119,WBGene00174182,piRNA
53640,4R79.5,WBGene00174183,piRNA
53641,F44D12.15,WBGene00174184,piRNA
53642,Y67A10A.323,WBGene00174185,piRNA
53643,Y40H7A.296,WBGene00174186,piRNA
53644,Y105C5A.1210,WBGene00174187,piRNA
53645,Y105C5A.1211,WBGene00174188,piRNA
53646,Y40H7A.297,WBGene00174189,piRNA
53647,C10G6.48,WBGene00174190,piRNA
53648,C35D6.116,WBGene00174191,piRNA
53649,Y105C5B.1344,WBGene00174192,piRNA
53650,H25K10.134,WBGene00174193,piRNA
53651,Y40H7A.298,WBGene00174194,piRNA
53652,ZK616.58,WBGene00174195,piRNA
53653,Y57G11C.1079,WBGene00174196,piRNA
53654,Y51H4A.892,WBGene00174197,piRNA
53655,Y105C5A.1212,WBGene00174198,piRNA
53656,Y105C5B.1345,WBGene00174199,piRNA
53657,C08F11.110,WBGene00174200,piRNA
53658,C52D10.120,WBGene00174201,piRNA
53659,Y40H7A.299,WBGene00174202,piRNA
53660,Y43D4A.149,WBGene00174203,piRNA
53661,Y105C5A.1213,WBGene00174204,piRNA
53662,Y105C5B.1346,WBGene00174205,piRNA
53663,Y57G11B.213,WBGene00174206,piRNA
53664,Y64G10A.339,WBGene00174207,piRNA
53665,B0350.63,WBGene00174208,piRNA
53666,Y73F8A.1102,WBGene00174209,piRNA
53667,Y105C5A.1214,WBGene00174210,piRNA
53668,R09F10.12,WBGene00174211,piRNA
53669,Y116A8C.434,WBGene00174212,piRNA
53670,D1005.7,WBGene00174213,piRNA
53671,D1044.9,WBGene00174214,piRNA
53672,Y4C6B.89,WBGene00174215,piRNA
53673,Y51H4A.893,WBGene00174216,piRNA
53674,Y57G11C.1080,WBGene00174217,piRNA
53675,Y51H4A.894,WBGene00174218,piRNA
53676,Y43D4A.150,WBGene00174219,piRNA
53677,H12I19.108,WBGene00174220,piRNA
53678,R05G6.17,WBGene00174221,piRNA
53679,C06E7.81,WBGene00174222,piRNA
53680,C01B10.42,WBGene00174223,piRNA
53681,C08F11.111,WBGene00174224,piRNA
53682,Y105C5B.1347,WBGene00174225,piRNA
53683,Y73F8A.1103,WBGene00174226,piRNA
53684,C31H1.90,WBGene00174227,piRNA
53685,C27H2.109,WBGene00174228,piRNA
53686,Y105C5B.1348,WBGene00174229,piRNA
53687,Y51H4A.895,WBGene00174230,piRNA
53688,F26D12.88,WBGene00174231,piRNA
53689,Y67A10A.324,WBGene00174232,piRNA
53690,H08M01.111,WBGene00174233,piRNA
53691,Y116A8A.137,WBGene00174234,piRNA
53692,Y105C5A.1215,WBGene00174235,piRNA
53693,F55B11.128,WBGene00174236,piRNA
53694,K08B4.38,WBGene00174237,piRNA
53695,F17A2.14,WBGene00174238,piRNA
53696,R10H10.9,WBGene00174239,piRNA
53697,LLC1.111,WBGene00174240,piRNA
53698,F44E8.40,WBGene00174241,piRNA
53699,T12E12.41,WBGene00174242,piRNA
53700,Y41E3.448,WBGene00174243,piRNA
53701,Y73F8A.1104,WBGene00174244,piRNA
53702,Y73F8A.1105,WBGene00174245,piRNA
53703,Y57G11C.1081,WBGene00174246,piRNA
53704,Y105C5A.1216,WBGene00174247,piRNA
53705,Y105C5A.1217,WBGene00174248,piRNA
53706,Y64G10A.340,WBGene00174249,piRNA
53707,Y57G11C.1082,WBGene00174250,piRNA
53708,C02F12.12,WBGene00174251,piRNA
53709,Y116A8A.138,WBGene00174252,piRNA
53710,Y7A9C.30,WBGene00174253,piRNA
53711,Y105C5A.1218,WBGene00174254,piRNA
53712,Y105C5A.1219,WBGene00174255,piRNA
53713,Y57G11C.1083,WBGene00174256,piRNA
53714,Y41E3.449,WBGene00174257,piRNA
53715,Y37A1A.143,WBGene00174258,piRNA
53716,Y4C6A.63,WBGene00174259,piRNA
53717,Y105C5A.1220,WBGene00174260,piRNA
53718,Y51H4A.896,WBGene00174261,piRNA
53719,Y57G11C.1084,WBGene00174262,piRNA
53720,Y116A8B.93,WBGene00174263,piRNA
53721,Y105C5A.1221,WBGene00174264,piRNA
53722,H34C03.16,WBGene00174265,piRNA
53723,F36H12.63,WBGene00174266,piRNA
53724,Y73F8A.1106,WBGene00174267,piRNA
53725,Y9C9A.97,WBGene00174268,piRNA
53726,H32C10.87,WBGene00174269,piRNA
53727,Y37A1B.318,WBGene00174270,piRNA
53728,Y105C5B.1349,WBGene00174271,piRNA
53729,Y57G11C.1085,WBGene00174272,piRNA
53730,Y57G11C.1086,WBGene00174273,piRNA
53731,Y116A8C.435,WBGene00174274,piRNA
53732,Y105C5B.1350,WBGene00174275,piRNA
53733,Y105C5B.1351,WBGene00174276,piRNA
53734,Y51H4A.897,WBGene00174277,piRNA
53735,Y105C5A.1222,WBGene00174278,piRNA
53736,Y57G11C.1087,WBGene00174279,piRNA
53737,Y73C8B.7,WBGene00174280,piRNA
53738,F13G11.135,WBGene00174281,piRNA
53739,Y105C5A.1223,WBGene00174282,piRNA
53740,Y57G11A.217,WBGene00174283,piRNA
53741,Y57G11C.1088,WBGene00174284,piRNA
53742,Y73F8A.1107,WBGene00174285,piRNA
53743,Y105C5A.1224,WBGene00174286,piRNA
53744,Y41E3.450,WBGene00174287,piRNA
53745,Y43D4A.151,WBGene00174288,piRNA
53746,AC7.75,WBGene00174289,piRNA
53747,Y17G9A.79,WBGene00174290,piRNA
53748,Y116A8A.139,WBGene00174291,piRNA
53749,Y105C5A.1225,WBGene00174292,piRNA
53750,F44E8.41,WBGene00174293,piRNA
53751,Y57G11B.214,WBGene00174294,piRNA
53752,F13B12.11,WBGene00174295,piRNA
53753,Y40H7A.300,WBGene00174296,piRNA
53754,Y105C5B.1352,WBGene00174297,piRNA
53755,W03B1.15,WBGene00174298,piRNA
53756,Y105C5B.1353,WBGene00174299,piRNA
53757,Y116A8C.436,WBGene00174300,piRNA
53758,Y105C5A.1226,WBGene00174301,piRNA
53759,C35D6.117,WBGene00174302,piRNA
53760,F13G11.136,WBGene00174303,piRNA
53761,T12A2.18,WBGene00174304,piRNA
53762,Y73F8A.1108,WBGene00174305,piRNA
53763,Y105C5B.1354,WBGene00174306,piRNA
53764,Y105C5A.1227,WBGene00174307,piRNA
53765,C11D2.91,WBGene00174308,piRNA
53766,C06G8.8,WBGene00174309,piRNA
53767,Y105C5B.1355,WBGene00174310,piRNA
53768,F45H11.7,WBGene00174311,piRNA
53769,Y51H4A.898,WBGene00174312,piRNA
53770,H08M21.10,WBGene00174313,piRNA
53771,C09B9.76,WBGene00174314,piRNA
53772,T08B6.59,WBGene00174315,piRNA
53773,B0273.106,WBGene00174316,piRNA
53774,Y64G10A.341,WBGene00174317,piRNA
53775,ZK616.59,WBGene00174318,piRNA
53776,Y105C5B.1356,WBGene00174319,piRNA
53777,C47A4.136,WBGene00174320,piRNA
53778,E02C12.14,WBGene00174321,piRNA
53779,F22F4.7,WBGene00174322,piRNA
53780,Y37A1B.319,WBGene00174323,piRNA
53781,Y105C5B.1357,WBGene00174324,piRNA
53782,Y51H4A.899,WBGene00174325,piRNA
53783,Y57G11C.1089,WBGene00174326,piRNA
53784,Y116A8C.437,WBGene00174327,piRNA
53785,Y105C5A.1228,WBGene00174328,piRNA
53786,Y43D4A.152,WBGene00174329,piRNA
53787,Y105C5A.1229,WBGene00174330,piRNA
53788,M199.130,WBGene00174331,piRNA
53789,C05D10.7,WBGene00174332,piRNA
53790,VY10G11R.68,WBGene00174333,piRNA
53791,H12I19.109,WBGene00174334,piRNA
53792,C08F11.112,WBGene00174335,piRNA
53793,Y73F8A.1109,WBGene00174336,piRNA
53794,C24D10.44,WBGene00174337,piRNA
53795,Y116A8A.140,WBGene00174338,piRNA
53796,Y45F10D.136,WBGene00174339,piRNA
53797,Y51H4A.900,WBGene00174340,piRNA
53798,Y57G11C.1090,WBGene00174341,piRNA
53799,Y116A8C.438,WBGene00174342,piRNA
53800,Y105C5B.1358,WBGene00174343,piRNA
53801,F26D12.89,WBGene00174344,piRNA
53802,Y17G9A.80,WBGene00174345,piRNA
53803,Y45F10B.58,WBGene00174346,piRNA
53804,Y51H4A.901,WBGene00174347,piRNA
53805,Y116A8C.439,WBGene00174348,piRNA
53806,Y64G10A.342,WBGene00174349,piRNA
53807,M03D4.70,WBGene00174350,piRNA
53808,Y51H4A.902,WBGene00174351,piRNA
53809,B0350.64,WBGene00174352,piRNA
53810,Y9C9A.98,WBGene00174353,piRNA
53811,Y105C5A.1230,WBGene00174354,piRNA
53812,Y67A10A.325,WBGene00174355,piRNA
53813,Y57G11C.1091,WBGene00174356,piRNA
53814,Y57G11A.218,WBGene00174357,piRNA
53815,Y105C5B.1359,WBGene00174358,piRNA
53816,Y57G11C.1092,WBGene00174359,piRNA
53817,C52D10.121,WBGene00174360,piRNA
53818,Y73F8A.1110,WBGene00174361,piRNA
53819,Y51H4A.903,WBGene00174362,piRNA
53820,Y40H7A.301,WBGene00174363,piRNA
53821,Y116A8C.440,WBGene00174364,piRNA
53822,Y116A8C.441,WBGene00174365,piRNA
53823,T19C4.14,WBGene00174366,piRNA
53824,C44B7.14,WBGene00174367,piRNA
53825,Y116A8C.442,WBGene00174368,piRNA
53826,C52D10.122,WBGene00174369,piRNA
53827,Y105C5B.1360,WBGene00174370,piRNA
53828,Y73B6BL.262,WBGene00174371,piRNA
53829,Y57G11C.1093,WBGene00174372,piRNA
53830,F52D4.33,WBGene00174373,piRNA
53831,F02C12.6,WBGene00174374,piRNA
53832,Y4C6B.90,WBGene00174375,piRNA
53833,Y9C9A.99,WBGene00174376,piRNA
53834,ZK550.40,WBGene00174377,piRNA
53835,C31H1.91,WBGene00174378,piRNA
53836,C46G7.101,WBGene00174379,piRNA
53837,Y116A8B.94,WBGene00174380,piRNA
53838,F26D12.90,WBGene00174381,piRNA
53839,M03D4.71,WBGene00174382,piRNA
53840,C39H7.66,WBGene00174383,piRNA
53841,Y69A2AR.34,WBGene00174384,piRNA
53842,C47A4.137,WBGene00174385,piRNA
53843,C52D10.123,WBGene00174386,piRNA
53844,Y40H7A.302,WBGene00174387,piRNA
53845,VY10G11R.69,WBGene00174388,piRNA
53846,Y105C5A.1231,WBGene00174389,piRNA
53847,Y37A1A.144,WBGene00174390,piRNA
53848,Y51H4A.904,WBGene00174391,piRNA
53849,Y57G11C.1094,WBGene00174392,piRNA
53850,Y105C5A.1232,WBGene00174393,piRNA
53851,Y57G11C.1095,WBGene00174394,piRNA
53852,Y105C5A.1233,WBGene00174395,piRNA
53853,Y116A8C.443,WBGene00174396,piRNA
53854,Y116A8C.444,WBGene00174397,piRNA
53855,Y116A8C.445,WBGene00174398,piRNA
53856,Y57G11C.1096,WBGene00174399,piRNA
53857,Y37A1B.320,WBGene00174400,piRNA
53858,AC7.76,WBGene00174401,piRNA
53859,Y57G11C.1097,WBGene00174402,piRNA
53860,Y105C5B.1361,WBGene00174403,piRNA
53861,H12I19.110,WBGene00174404,piRNA
53862,H16O14.74,WBGene00174405,piRNA
53863,C46G7.102,WBGene00174406,piRNA
53864,Y73B6BR.31,WBGene00174407,piRNA
53865,Y37A1A.145,WBGene00174408,piRNA
53866,K02B2.33,WBGene00174409,piRNA
53867,F08B1.6,WBGene00174410,piRNA
53868,Y73F8A.1111,WBGene00174411,piRNA
53869,Y73B6BL.263,WBGene00174412,piRNA
53870,Y116A8C.446,WBGene00174413,piRNA
53871,Y116A8C.447,WBGene00174414,piRNA
53872,Y73F8A.1112,WBGene00174415,piRNA
53873,H25K10.135,WBGene00174416,piRNA
53874,Y41E3.451,WBGene00174417,piRNA
53875,Y43D4A.153,WBGene00174418,piRNA
53876,Y116A8C.448,WBGene00174419,piRNA
53877,Y73F8A.1113,WBGene00174420,piRNA
53878,Y73B6BL.264,WBGene00174421,piRNA
53879,Y57G11C.1098,WBGene00174422,piRNA
53880,Y4C6B.91,WBGene00174423,piRNA
53881,VY10G11R.70,WBGene00174424,piRNA
53882,Y105C5B.1362,WBGene00174425,piRNA
53883,T06A10.99,WBGene00174426,piRNA
53884,C31H1.92,WBGene00174427,piRNA
53885,Y4C6A.64,WBGene00174428,piRNA
53886,C02B10.67,WBGene00174429,piRNA
53887,Y105C5B.1363,WBGene00174430,piRNA
53888,C11D2.92,WBGene00174431,piRNA
53889,C10G6.49,WBGene00174432,piRNA
53890,F26D12.91,WBGene00174433,piRNA
53891,R07B1.14,WBGene00174434,piRNA
53892,Y116A8C.449,WBGene00174435,piRNA
53893,Y57G11C.1099,WBGene00174436,piRNA
53894,Y10G11A.85,WBGene00174437,piRNA
53895,Y57G11C.1100,WBGene00174438,piRNA
53896,Y73F8A.1114,WBGene00174439,piRNA
53897,Y67A10A.326,WBGene00174440,piRNA
53898,LLC1.112,WBGene00174441,piRNA
53899,T06A10.100,WBGene00174442,piRNA
53900,Y57G11C.1101,WBGene00174443,piRNA
53901,Y73F8A.1115,WBGene00174444,piRNA
53902,Y105C5B.1364,WBGene00174445,piRNA
53903,Y37A1B.321,WBGene00174446,piRNA
53904,F13G11.137,WBGene00174447,piRNA
53905,Y54H5A.6,WBGene00174448,piRNA
53906,Y105C5B.1365,WBGene00174449,piRNA
53907,C33G8.16,WBGene00174450,piRNA
53908,C06E7.82,WBGene00174451,piRNA
53909,LLC1.113,WBGene00174452,piRNA
53910,Y67A10A.327,WBGene00174453,piRNA
53911,B0496.10,WBGene00174454,piRNA
53912,Y73F8A.1116,WBGene00174455,piRNA
53913,C08F11.113,WBGene00174456,piRNA
53914,C46C2.9,WBGene00174457,piRNA
53915,Y105C5B.1366,WBGene00174458,piRNA
53916,C47A4.138,WBGene00174459,piRNA
53917,Y57G11C.1102,WBGene00174460,piRNA
53918,Y73F8A.1117,WBGene00174461,piRNA
53919,C09B9.77,WBGene00174462,piRNA
53920,Y7A9D.60,WBGene00174463,piRNA
53921,Y105C5B.1367,WBGene00174464,piRNA
53922,H23L24.8,WBGene00174465,piRNA
53923,F55B11.129,WBGene00174466,piRNA
53924,B0273.107,WBGene00174467,piRNA
53925,W01A11.9,WBGene00174468,piRNA
53926,Y73F8A.1118,WBGene00174469,piRNA
53927,F13G11.138,WBGene00174470,piRNA
53928,C27H2.110,WBGene00174471,piRNA
53929,C33B4.6,WBGene00174472,piRNA
53930,Y57G11C.1103,WBGene00174473,piRNA
53931,Y73F8A.1119,WBGene00174474,piRNA
53932,Y116A8B.95,WBGene00174475,piRNA
53933,T12E12.42,WBGene00174476,piRNA
53934,Y67A10A.328,WBGene00174477,piRNA
53935,C33D12.8,WBGene00174478,piRNA
53936,B0513.87,WBGene00174479,piRNA
53937,Y57G11C.1104,WBGene00174480,piRNA
53938,Y73F8A.1120,WBGene00174481,piRNA
53939,Y67A10B.5,WBGene00174482,piRNA
53940,Y45F10D.137,WBGene00174483,piRNA
53941,F13G11.139,WBGene00174484,piRNA
53942,Y105C5B.1368,WBGene00174485,piRNA
53943,Y73F8A.1121,WBGene00174486,piRNA
53944,Y51H4A.905,WBGene00174487,piRNA
53945,T04C12.13,WBGene00174488,piRNA
53946,Y57G11A.219,WBGene00174489,piRNA
53947,Y105C5B.1369,WBGene00174490,piRNA
53948,Y73F8A.1122,WBGene00174491,piRNA
53949,C08F11.114,WBGene00174492,piRNA
53950,Y105C5B.1370,WBGene00174493,piRNA
53951,H32C10.88,WBGene00174494,piRNA
53952,Y105C5B.1371,WBGene00174495,piRNA
53953,C02B10.68,WBGene00174496,piRNA
53954,C15H11.15,WBGene00174497,piRNA
53955,Y73F8A.1123,WBGene00174498,piRNA
53956,Y73F8A.1124,WBGene00174499,piRNA
53957,Y51H4A.906,WBGene00174500,piRNA
53958,R09D1.15,WBGene00174501,piRNA
53959,F26D10.20,WBGene00174502,piRNA
53960,Y105C5B.1372,WBGene00174503,piRNA
53961,Y105C5B.1373,WBGene00174504,piRNA
